page path,document type,document supertype,number of sessions that visit this page,number of sessions where this page is an entrance hit,number of sessions where this page is an exit hit,number of sessions where this page is both an entrance and exit hit,tfdf_max,label
/school-attendance-absence/legal-action-to-enforce-school-attendance,guide,services,5,1,2,0,1,
/government/publications/application-to-register-child-as-british-overseas-territories-citizen,form,services,1,0,0,0,1,
/guidance/apply-for-more-time-to-file-your-companys-accounts,detailed_guide,guidance and regulation,1,0,1,0,1,
/government/organisations/ofsted/about/recruitment,recruitment,other,4,2,2,0,1,
/register-with-the-police,guide,services,18,3,3,0,1,
/government/publications/plant-species-by-import-category/import-requirements-for-plants-plant-produce-and-products,html_publication,other,1,0,0,0,1,
/government/publications/learner-registration-bodies-user-guide,guidance,guidance and regulation,57,18,5,1,1,
/government/publications/public-service-pensions-increase-2021/note-by-hm-treasury-2021-pensions-increase-multiplier-tables,html_publication,other,1,0,0,0,1,
/government/publications/national-standard-for-driver-and-rider-training,guidance,guidance and regulation,2,0,0,0,1,
/liquidate-your-company/apply-to-court,guide,services,1,0,0,0,1,
/business-asset-disposal-relief,guide,services,3,0,0,0,1,
/intellectual-property-an-overview/protect-your-intellectual-property,guide,services,3,0,0,0,1,
/government/organisations/judicial-office/about,about,other,1,1,0,0,1,
/business-finance-support/enterprise-agency-durham,business_finance_support_scheme,guidance and regulation,1,0,0,0,1,
/government/publications/fe-data-library-help-for-finding-data,guidance,guidance and regulation,1,0,0,0,1,
/bail-immigration-detainees,guide,services,2,0,0,0,1,
/types-of-school/state-boarding-schools,guide,services,4,0,0,0,1,
/government/publications/public-funds,guidance,guidance and regulation,8,2,0,0,1,
/work/trade-unions,taxon,other,1,0,0,0,1,
/government/publications/national-curriculum-in-england-computing-programmes-of-study,statutory_guidance,guidance and regulation,1,0,0,0,1,
/government/publications/declaration-of-interests,guidance,guidance and regulation,1,1,0,0,1,
/apply-citizenship-british-nationality/hong-kong,guide,services,4,0,0,0,1,
/government/publications/sponsor-account-registration-guidance,guidance,guidance and regulation,1,0,0,0,1,
/private-renting/repairs,guide,services,1,0,0,0,1,
/guidance/applying-for-and-delivering-industry-placements-capacity-and-delivery-fund-cdf-for-the-2021-to-2022-academic-year,detailed_guide,guidance and regulation,1,0,0,0,1,
/employment/workplace-personal-pensions,taxon,other,2,0,0,0,1,
/guidance/living-in-morocco,detailed_guide,guidance and regulation,1,0,1,0,1,
/government/publications/fe-choices-about-the-survey,guidance,guidance and regulation,3,0,0,0,1,
/guidance/self-assessment-for-agents-online-service,detailed_guide,guidance and regulation,1,1,0,0,1,
/topic/business-tax/ir35,topic,other,4,1,0,0,1,
/coronavirus-volunteer-local,local_transaction,services,11,3,2,1,1,
/government/publications/easy-read-universal-credit,guidance,guidance and regulation,5,0,1,0,1,
/foreign-travel-advice/sri-lanka/health,travel_advice,guidance and regulation,1,1,0,0,1,
/shared-parental-leave-and-pay/applying-for-leave-and-pay,guide,services,13,1,0,0,1,
/become-an-mot-station,guide,services,2,0,2,0,1,
/government/publications/defence-policy-for-health-safety-and-environmental-protection-dsa-011,regulation,guidance and regulation,1,1,0,0,1,
/financial-assistance-mobilised-service/after-you-send-your-appeal,guide,services,2,0,0,0,1,
/government/publications/whittington-ranges-firing-times/whittington-range-complex-firing-times-2-july-to-16-july-2021,html_publication,other,1,0,0,0,1,
/guidance/sfa-funding-rules,detailed_guide,guidance and regulation,2,0,0,0,1,
/government/publications/professional-bodies-approved-for-tax-relief-list-3/approved-professional-organisations-and-learned-societies,html_publication,other,2,1,0,0,1,
/agricultural-sick-pay/eligibility,guide,services,6,1,0,0,1,
/government/publications/modern-slavery-how-to-identify-and-support-victims,statutory_guidance,guidance and regulation,1,0,0,0,1,
/pay-paye-tax/approve-a-payment-through-your-online-bank-account,guide,services,1,0,0,0,1,
/guidance/brinsford-prison,detailed_guide,guidance and regulation,2,0,1,0,1,
/permitted-paid-engagement-visa/eligibility,guide,services,5,1,0,0,1,
/make-benefit-debt-deductions/what-counts-as-earnings,guide,services,1,0,0,0,1,
/government/publications/pension-schemes-notification-of-tax-deducted-r185-pension-scheme-admin,form,services,1,0,0,0,1,
/business-finance-support/enterprise-programme-for-young-people-uk,business_finance_support_scheme,guidance and regulation,1,0,0,0,1,
/government/collections/esa-underpayments-progress-on-checking,document_collection,other,4,1,1,0,1,
/find-court-money,answer,services,1,0,0,0,1,
/government/publications/cna-1-application-form,form,services,1,0,0,0,1,
/government/publications/jsa-for-16-to-17-year-olds-guidance-for-dwp-staff-making-a-severe-hardship-decision,guidance,guidance and regulation,10,0,9,1,1,
/after-a-death/death-abroad,guide,services,11,0,1,0,1,
/government/collections/bilateral-loan-to-ireland,document_collection,other,1,0,0,0,1,
/importing-vehicles-into-the-uk,guide,services,2,0,0,0,1,
/vehicle-registration/vehicle-identification-number,guide,services,1,0,0,0,1,
/guidance/manage-your-estates-details,detailed_guide,guidance and regulation,1,0,0,0,1,
/pay-voluntary-class-3-national-insurance/bank-or-building-society,guide,services,10,0,0,0,1,
/become-childminder-nanny/choose-register,guide,services,3,0,0,0,1,
/government/collections/ofquals-research-on-the-validity-of-qualifications,document_collection,other,2,0,0,0,1,
/government/organisations/forestry-commission/about/recruitment,recruitment,other,2,0,2,0,1,
/blind-persons-allowance/eligibility,guide,services,7,0,0,0,1,
/complain-independent-case-examiner,answer,services,3,0,0,0,1,
/guidance/mss-supporting-guidance,detailed_guide,guidance and regulation,1,0,1,0,1,
/government/publications/student-guide-to-awarding-summer-2021/student-guide-to-awarding-summer-2021-html,html_publication,other,2,0,2,0,1,
/government/publications/business-rates-retail-discount-guidance,guidance,guidance and regulation,1,0,0,0,1,
/government/publications/job-finding-support-provider-guidance,guidance,guidance and regulation,6,1,0,0,1,
/government/get-involved/take-part/set-up-a-new-school,take_part,other,4,0,0,0,1,
/government/publications/how-to-accept-a-vouch-as-evidence-of-someones-identity/how-to-accept-a-vouch-as-evidence-of-someones-identity,html_publication,other,1,0,0,0,1,
/government/publications/covid-19-vaccination-guide-for-older-adults,promotional,guidance and regulation,1,0,0,0,1,
/guidance/vat-imports-acquisitions-and-purchases-from-abroad,detailed_guide,guidance and regulation,1,0,0,0,1,
/expenses-and-benefits-gifts-to-employees,answer,services,1,0,1,0,1,
/foreign-travel-advice/sweden/entry-requirements,travel_advice,guidance and regulation,1,0,1,0,1,
/vehicle-tax-direct-debit,guide,services,6,2,2,0,1,
/strike-off-your-company-from-companies-register/apply-to-strike-off,guide,services,3,0,0,0,1,
/foreign-travel-advice/south-africa/entry-requirements,travel_advice,guidance and regulation,3,0,1,0,1,
/guidance/pension-administrators-check-a-members-gmp,detailed_guide,guidance and regulation,3,0,0,0,1,
/government/publications/dbs-filtering-guidance,guidance,guidance and regulation,21,1,3,0,1,
/become-lorry-bus-driver/when-you-dont-need-driver-cpc,guide,services,6,0,0,0,1,
/foreign-travel-advice/germany/local-laws-and-customs,travel_advice,guidance and regulation,1,0,0,0,1,
/deferring-state-pension/if-you-move-abroad,guide,services,23,4,0,0,1,
/pay-parking-fine,local_transaction,services,3,0,1,0,1,
/become-an-mot-tester/returning-to-mot-testing,guide,services,3,1,2,0,1,
/government/publications/community-ownership-fund-prospectus/community-ownership-fund-prospectus,html_publication,other,1,0,0,0,1,
/government/publications/support-your-child-or-partners-student-finance-application-2020-to-2021,form,services,2,0,0,0,1,
/temporary-worker-charity-worker-visa/extend-your-visa,guide,services,4,1,0,0,1,
/pedlars-certificate,answer,services,2,0,0,0,1,
/simpler-income-tax-cash-basis/getting-started,guide,services,4,0,0,0,1,
/government/publications/land-registry-plans-title-plan,guidance,guidance and regulation,1,0,0,0,1,
/get-birthday-anniversary-message-from-queen,answer,services,5,0,0,0,1,
/government/publications/filtering-rules-for-criminal-record-check-certificates/new-filtering-rules-for-dbs-certificates-from-28-november-2020-onwards,html_publication,other,13,2,1,0,1,
/government/organisations/department-for-work-pensions/about/publication-scheme,publication_scheme,other,1,0,0,0,1,
/support-for-foster-parents,guide,services,2,0,0,0,1,
/government/collections/employment-and-support-allowance-incapacity-benefits-reassessment,document_collection,other,2,0,0,0,1,
/government/organisations/maritime-and-coastguard-agency/services-information,services_and_information,other,3,0,0,0,1,
/government/organisations/pension-service,organisation,other,68,3,47,2,1,
/enduring-power-attorney-duties,guide,services,5,0,0,0,1,
/guidance/data-engineer,detailed_guide,guidance and regulation,1,0,0,0,1,
/private-renting-tenancy-agreements/tenancy-types,guide,services,1,1,0,0,1,
/government/publications/application-fees-and-refunds,guidance,guidance and regulation,1,0,1,0,1,
/eori/check-which-eori-number-you-need,guide,services,4,0,0,0,1,
/parental-rights-responsibilities/who-has-parental-responsibility,guide,services,6,0,0,0,1,
/prepare-file-annual-accounts-for-limited-company,guide,services,7,0,1,0,1,
/apply-citizenship-spouse,guide,services,19,4,0,0,1,
/change-vehicle-details-registration-certificate/how-to-tell-dvla,guide,services,1,0,0,0,1,
/guidance/living-in-pakistan,detailed_guide,guidance and regulation,1,0,1,0,1,
/speeding-penalties,answer,services,6,1,1,0,1,
/deferring-state-pension/print,guide,services,6,1,0,0,1,
/guidance/boarding-for-cats-or-dogs-licence-england,detailed_guide,guidance and regulation,2,0,1,0,1,
/government/publications/covid-19-sage-register-of-participants-interests/sage-covid-19-register-of-participants-interests,html_publication,other,1,0,1,0,1,
/shared-parental-leave-and-pay/booking-blocks-of-leave,guide,services,6,1,0,0,1,
/government/publications/higher-education-reopening-buildings-and-campuses/higher-education-covid-19-operational-guidance,html_publication,other,2,0,1,0,1,
/guidance/arable-and-horticultural-land-standard,detailed_guide,guidance and regulation,1,0,0,0,1,
/government/collections/science-engineering-and-technology-statistics,document_collection,other,1,0,0,0,1,
/government/publications/employment-tribunal-procedure-rules,regulation,guidance and regulation,2,0,1,0,1,
/government/publications/fit-note-guidance-for-employers-and-line-managers/getting-the-most-out-of-the-fit-note-guidance-for-employers-and-line-managers,html_publication,other,2,0,0,0,1,
/government/publications/english-baccalaureate-ebacc,guidance,guidance and regulation,1,0,0,0,1,
/children-with-special-educational-needs,guide,services,7,1,1,0,1,
/guidance/forces-help-to-buy,detailed_guide,guidance and regulation,1,0,1,0,1,
/staff-redundant/print,guide,services,1,0,0,0,1,
/frontier-worker-permit/apply,guide,services,17,3,1,1,1,
/government/publications/lebanon-consular-fees,guidance,guidance and regulation,1,0,0,0,1,
/government/publications/fcdo-commercial-pipeline-august-2021-to-august-2024,transparency,transparency,1,0,0,0,1,
/government/publications/groceries-code-training-providers/directory-of-gscop-training-providers,html_publication,other,1,0,1,0,1,
/government/publications/social-fund-community-care-grants-research/social-fund-community-care-grants-dwp-customer-insight-research-report-2,html_publication,other,1,0,0,0,1,
/report-noise-pollution-to-council,local_transaction,services,3,1,0,0,1,
/guidance/hm-revenue-and-customs-large-business,detailed_guide,guidance and regulation,1,0,0,0,1,
/browse/business/food,mainstream_browse_page,other,11,0,0,0,1,
/government/collections/childhood-neglect-training-resources,document_collection,other,1,0,0,0,1,
/government/publications/british-citizenship-successful-applicants/information-for-british-nationals-care-of-certificates-of-registration-and-naturalisation,html_publication,other,2,0,0,0,1,
/government/publications/iceland-list-of-translators-and-interpreters,guidance,guidance and regulation,1,0,0,0,1,
/power-of-attorney/change-your-lasting-power-of-attorney,guide,services,2,0,0,0,1,
/gwirio-eich-pensiwn-y-wladwriaeth/sign-in/profi-pwy-ydych,service_sign_in,other,2,2,0,0,1,
/government/publications/low-value-provision-lvp-online-application-and-guidance,guidance,guidance and regulation,2,0,0,0,1,
/return-or-contact-abducted-child,simple_smart_answer,services,1,0,0,0,1,
/government/publications/sav-post-transaction-valuation-checks-for-capital-gains-cg34,form,services,2,0,0,0,1,
/guidance/improved-grassland-standard,detailed_guide,guidance and regulation,1,0,0,0,1,
/government/all,taxon,other,7,0,0,0,1,
/government/organisations/government-commercial-function,organisation,other,2,0,1,0,1,
/child-benefit-for-children-in-hospital-or-care,answer,services,4,0,0,0,1,
/government/collections/student-support-applications,document_collection,other,2,0,0,0,1,
/government/publications/l-plate-size-rules,statutory_guidance,guidance and regulation,1,0,0,0,1,
/international-development-funding,finder,other,3,0,0,0,1,
/government/publications/equality-and-diversity-policy,guidance,guidance and regulation,3,0,0,0,1,
/become-magistrate/can-you-be-a-magistrate,guide,services,20,4,3,0,1,
/hmrc-internal-manuals/apprenticeship-levy/alm12600,hmrc_manual,guidance and regulation,1,0,0,0,1,
/guidance/help-and-support-for-anti-money-laundering,detailed_guide,guidance and regulation,1,1,0,0,1,
/government/publications/form-roa-guidance,guidance,guidance and regulation,5,0,0,0,1,
/government/publications/entry-clearance-vignettes-ecb09/ecb09-entry-clearance-vignettes-types-safeguarding-and-validity,html_publication,other,4,0,0,0,1,
/tb-test-visa,guide,services,16,2,3,0,1,
/adi-part-1-test/what-to-take,guide,services,2,0,0,0,1,
/capital-gains-tax-personal-possessions,guide,services,7,1,0,0,1,
/government/publications/gl24-if-you-think-our-decision-is-wrong,guidance,guidance and regulation,1,0,0,0,1,
/tax-foreign-income,guide,services,13,0,1,0,1,
/guidance/apprenticeship-funding-rules-for-employers/who-can-be-funded,manual,guidance and regulation,2,0,0,0,1,
